RollNumber	Course Code	Marks (200)	Grade	Grade Points
cec243294d438f9bb913f4bdacfb32867e00e82120162a3b3354ec76a2434a88983d91efed1def2cf34eac49fe944741d05d981b50f3d2755ea4d0953e8524c4	CSE3115	137	B+	7
cec243294d438f9bb913f4bdacfb32867e00e82120162a3b3354ec76a2434a88983d91efed1def2cf34eac49fe944741d05d981b50f3d2755ea4d0953e8524c4	CSE3014	102	B	6
e50f6e35308d041f5d0b1b544aa39dc4f9145156e1603babee3ee63ed3ec28652aef53743c3bab6757390b102a9bda2ad36b0f5f58cc93d546f8439c4a1aea03	CSE3005	137	B+	7
e50f6e35308d041f5d0b1b544aa39dc4f9145156e1603babee3ee63ed3ec28652aef53743c3bab6757390b102a9bda2ad36b0f5f58cc93d546f8439c4a1aea03	CSE3115	119	B	6
e50f6e35308d041f5d0b1b544aa39dc4f9145156e1603babee3ee63ed3ec28652aef53743c3bab6757390b102a9bda2ad36b0f5f58cc93d546f8439c4a1aea03	CSE3014	96	B	6
6b543d421391098a6c2683b656295fae4d6b1208d9035873c03bdec0954db7b35b56a8fb4593e708d020b06a2c8b39688b094468c568536e6fdd7733af2106ab	CSE3115	101	D	4
6b543d421391098a6c2683b656295fae4d6b1208d9035873c03bdec0954db7b35b56a8fb4593e708d020b06a2c8b39688b094468c568536e6fdd7733af2106ab	CSE3005	80	D	4
799af168a2f5649a07966ad682b4542ae52b0a2298d358f396a8d6bca1e9cfbace2b7b992194341f2e35c4d285338c8ca070fd5e084ebc83a832e24445319a6d	CSE3115	170	A+	9
799af168a2f5649a07966ad682b4542ae52b0a2298d358f396a8d6bca1e9cfbace2b7b992194341f2e35c4d285338c8ca070fd5e084ebc83a832e24445319a6d	CSE3014	120	B+	7
799af168a2f5649a07966ad682b4542ae52b0a2298d358f396a8d6bca1e9cfbace2b7b992194341f2e35c4d285338c8ca070fd5e084ebc83a832e24445319a6d	CSE3005	118	B	6
17d7101653a2ccfe411ee383bb4cb57fbef4af4c11e7a240b75f3c52820ff70f1313d5525bf144249c957df79773e978158f323469c0841eb4d9feac200bfbe2	CSE3005	181	O	10
17d7101653a2ccfe411ee383bb4cb57fbef4af4c11e7a240b75f3c52820ff70f1313d5525bf144249c957df79773e978158f323469c0841eb4d9feac200bfbe2	CSE3112	180	A	8
17d7101653a2ccfe411ee383bb4cb57fbef4af4c11e7a240b75f3c52820ff70f1313d5525bf144249c957df79773e978158f323469c0841eb4d9feac200bfbe2	CSE3014	170	O	10
528586ef40800a1a1fe40a9386f6515c47d5d23ad5bcfad527eaa89c13d7edca60036f24da4048c9ad1f8aec4cd44f152a59ef5df148550718c8dd11f2e287e9	CSE3005	98	C	5
528586ef40800a1a1fe40a9386f6515c47d5d23ad5bcfad527eaa89c13d7edca60036f24da4048c9ad1f8aec4cd44f152a59ef5df148550718c8dd11f2e287e9	CSE3014	86	C	5
f8f245540d4e892e686d16ce56026a953cbd989f0073fb75d1cafffbeff039982e7f498918d6dc52f01dd8fe25eb8f2164a737e26e6a70e21e32a901022e3f4	CSE3112	180	A	8
f8f245540d4e892e686d16ce56026a953cbd989f0073fb75d1cafffbeff039982e7f498918d6dc52f01dd8fe25eb8f2164a737e26e6a70e21e32a901022e3f4	CSE3005	171	O	10
f8f245540d4e892e686d16ce56026a953cbd989f0073fb75d1cafffbeff039982e7f498918d6dc52f01dd8fe25eb8f2164a737e26e6a70e21e32a901022e3f4	CSE3014	155	A+	9
87f4e13f3ee5b86a628486cde1142193ecf0b59a2df091322a0a8328709fe6109c09fe394a1861f8291451fb27e1705e1a61d71cbe09ece75524184b59cfff29	CSE3005	172	O	10
87f4e13f3ee5b86a628486cde1142193ecf0b59a2df091322a0a8328709fe6109c09fe394a1861f8291451fb27e1705e1a61d71cbe09ece75524184b59cfff29	CSE3115	166	A	8
87f4e13f3ee5b86a628486cde1142193ecf0b59a2df091322a0a8328709fe6109c09fe394a1861f8291451fb27e1705e1a61d71cbe09ece75524184b59cfff29	CSE3014	147	A	8
1d271eeb7c905d1290d8b1a75932b671536002799ecb7b5656536dbf72211102bca7bc35e9070c402946a70b17623d0d8cdfcde9cd1df9b5ff6509e319390bb3	CSE3115	152	A	8
1d271eeb7c905d1290d8b1a75932b671536002799ecb7b5656536dbf72211102bca7bc35e9070c402946a70b17623d0d8cdfcde9cd1df9b5ff6509e319390bb3	CSE3005	118	B	6
b66acc961361f0b5b9c74429a06f45e0c0f71824ed60efeb054c78847bdfb4e5b419f682bc9403be3a11c7efaf2e90f2587f2fc1952e3afa7c3f06049a0b6aea	CSE3115	174	A+	9
b66acc961361f0b5b9c74429a06f45e0c0f71824ed60efeb054c78847bdfb4e5b419f682bc9403be3a11c7efaf2e90f2587f2fc1952e3afa7c3f06049a0b6aea	CSE3005	129	B+	7
5723116e88aef104a2a386d32264063f9ff1d3eabb6b522268106801413f062bb5601549d8f74fd2930391f9108972be0c7457da6a3046ecf02995a5768cfbe5	CSE3115	186	A+	9
5723116e88aef104a2a386d32264063f9ff1d3eabb6b522268106801413f062bb5601549d8f74fd2930391f9108972be0c7457da6a3046ecf02995a5768cfbe5	CSE3005	147	A	8
5723116e88aef104a2a386d32264063f9ff1d3eabb6b522268106801413f062bb5601549d8f74fd2930391f9108972be0c7457da6a3046ecf02995a5768cfbe5	CSE3014	124	B+	7
480257ede495c767f78a5019ff5fd2eb8be64a0293af6317cc64a3cf497e8d87bb8a44557245f8e4cd5e47989354e841b73d307526f153816738725fca77548b	CSE3115	162	A	8
480257ede495c767f78a5019ff5fd2eb8be64a0293af6317cc64a3cf497e8d87bb8a44557245f8e4cd5e47989354e841b73d307526f153816738725fca77548b	CSE3005	102	C	5
5817755f7582a0a2e6816dfeb315f1eb2eec1e4102de997de105b220f595815fdf31faecc9a656876024aa27148a0ff3bc4ae21a6a26931933ee8169e491ddd8	CSE3115	176	A+	9
5817755f7582a0a2e6816dfeb315f1eb2eec1e4102de997de105b220f595815fdf31faecc9a656876024aa27148a0ff3bc4ae21a6a26931933ee8169e491ddd8	CSE3005	126	B+	7
5817755f7582a0a2e6816dfeb315f1eb2eec1e4102de997de105b220f595815fdf31faecc9a656876024aa27148a0ff3bc4ae21a6a26931933ee8169e491ddd8	CSE3014	83	C	5
c51e9e97de7891a307c4bb9084ca64489f94089d7c706227be61195ad293b61be031d878e1258fe3c41d7b307717a1ea05e2af3def33ffe7ff4c79c26119e955	CSE3115	155	A	8
55f0d59c136e56667a65df596681ee6e39b1107bd4f18ae99fddde5c36ffc1711b6dae55843e807fd0669d22fa1b31674bc3c21eefcfd1a1f5d882c9452893b8	CSE3115	131	B+	7
d24ab5e17b59a246115613c43f79b15d6561e5e732af1f52306c11eb4dd080f136496a07ae7afe8fb68f77948d51dc5aca3bde5fbd6dab104842345e7762beea	CSE3115	150	A	8
a74feb94937a1139447fdbc0c5b5aca977329a35ac0a7fd7ce23ca3c47ed87a08e03d556b26808f15fcf9a6b34c39902aba02b5762a24a464f2a4e33e01e997c	CSE3112	137	B	6
3fc754d202af073d45e69d8f5890b9312992b9efebb8cbee6071223a9c91af5e3c2c32d17ddc7555017484f2262d16e21fed210fdd73633498a8b2b6bda4754e	CSE3115	122	B	6
2a3dec7c7fd68ede521966221224c921c2e7c8f474687fbd33e975fb29e3c7eafb58e648ea974617637e633eb518732cd1a3c2c38be1740d1a044ade89d27cc8	CSE3112	162	B+	7
983e11a8ced5848a9acf6fc252e865ee6ea51062fcdb99209781c24426912a94152df08a42d3c7233e4b00b920fa6f14b69529d5d83706ebcf69533e25d6b119	CSE3112	134	C	5
4291cdab38815653e6b24522a239aeafc301b741ea0161861fbaede9e0cbfbb324c64b63e8a8644752db9c92cf786ccaed3d21c5d0deab9f4717b0638689b2ce	CSE3111	116	B+	7
5b5276fa2e464c74abca1cc5ad717e42b117070d6f26ee0fd26fe6df4d3236bbafaa8833ddfb73908d3c7035968782104a509dbff6c164021f69eb0a64cab5a2	CSE3115	136	B+	7
e41e0c1e02d1a346f8048c8c4112a1cbd17566835470d566d554787558dbc9609780770602ed2faf48d0388b0ff32a5c0cf3a616e59ce3321e74ee00d3f02651	CSE3115	97	D	4
33593a49d78f3d323100d21885b24ed1b321c14469f5e9e56b62146245820c7dcda7aa9f67c7574f3b24732d582bac2e6aaa8ccb82c2ac091f0b49880d671e0	CSE3115	131	B+	7
eedc539d342cc67b301623dfd5a7a9f3783dc7cb51d636c88d8f653364e8229479f13cd0ffb01c7cf9bbf6340bb1108f0e41e0a5424d3ef4dee82ede4bcab833	CSE3115	137	B+	7
e871b495f48951a9368bad254e5cfb17450fab81b91aef21a0f82162b433a02fb322d7cba939f84140b377137c9f86d0628c0f3620c584fae7616c8becbaf167	CSE3115	131	B+	7
45845bb34efe0c141bde37667847d4d80974289be8dcca1ace1a32bfbe9acb8463aefc7423728f133e62c37720a374c7efcba0f55ce2049bd5a51fc51998a892	CSE3112	140	B	6
5caa0e4c538d7e5e0f3c82da09dd8db731194d101077bddaa0c98afcbdce598fa51b350fed0380b482583a38f7eb67752bb35094186c661bcecb879fea3f84be	CSE3112	107	D	4
3824e07cf066f017fc3eaa8ce5126f5954c46565bd5236e949964c67a30a02733bb3c70d6d36c01e7db9c2d155d3f3420f569732ce49f372260632f549a16c35	CSE3112	131	C	5
4d4dc363a91c609b802f9c32c57a7b28221bf0dc1c67029cc9b88956cc94ddbf13fc4e879731ec58386a99506f31333ff9f9e829d9aac81f138f87965c0dbe81	CSE3111	118	B+	7
742527b919f2d9cb6c585bc54d9050cea1d2253d0ce9a6d36265a7bac2e6d1a4b9b015cc2008b9c2d6284f934dc0aa897a1c896230eb0590c85016b374750ca1	CSE3112	188	A+	9
c7ad95392e176bee2ce2c42d5aea1e067057ae5813bfb65c3ce33a3e70c271fc45533d286e64079c63c160034b8023ddbf10318a6d1994a5799e92f65f5a1a6d	CSE3115	154	A	8
8f005fea615ee79ab2dd431fb3afdad7125be21e9b9cc85cfaa5892c1a840ffda0b955947f506317c60b25ff4f653c770643de4568b86abb46b9ab755c370f54	CSE3115	129	B	6
3371bc05fee0a08d744482c8e3d9cfa8042666234f87a9e8706e72f76b70e52db153ac42f3f8d3d0b448cca27b651dcd2ff86cdd607a8f2762d90b2108ba518	CSE3111	130	A	8
910772e42e091a79faadd487bb82af9abad2240112ffef37718f0cc5931ffbb97cc197f76eb9f79d7e1fbcc94f0b0bd6b340b7f02a3fa719d7b928033cc3e458	CSE3111	110	B	6
675935a5360ba61c54d23508eaa6f5def474e78527a92df5c283ff974f624cb391254cbfdb79bbccf0ef7910e5b0e62a1218f0415bc921a1e545c2deecfaa55e	CSE3112	190	O	10
c9ee31bcb9420040edaf0b159bcb0abf632bae72d696a48725e7710ba4dd809067670f5605f8fb190fddebc8e6a4cf13e4e2462d689bb736c161ebd8cf27b1c5	CSE3115	109	C	5
1696d82889ab10ccd514f0b3b6b5bd8c6b542d503d8299e0c9fe6aba196f9e12ba5c1f4fe038d4e728d240fb7a8d6f7a7c207a4169e75c065132e7b01f00d400	CSE3115	129	B	6
e9bec4e4e41b61b199949e81094f14500d7c8664d5661cdcee1340c377c458f9c6b95fc4f4ad39a25391646d4f165569e7cbe16b17a411d98a8308ff63aafbed	CSE3115	109	C	5
735366a28f3335f88d7885c623f89c87e11b0e41c769a82bc2fb25fc204e37c8e8ff78e0e596b55188306ab8ed3d44ef21788afaeb9090eee036a0c8d944b731	CSE3115	145	B+	7
7960d9e9268f4c4b8bfbfb90bb240966a4503da74e7f2ec573e2fdf90e8712c7a108a646ae9b6c2289e7e2cf5121f5028a30eeed56ce316a9611defaf4a56e91	CSE3115	108	C	5
7f451746ae8cd2c4bb1439b81d86c79a3a6564f8f9720e16b059e20c04701cb7a3b39148c4d27e6829711d8a4e9365e83a10b2a70d56fcf4a195da9454f5174f	CSE3114	138	B+	7
be3ff67a6025b3f23820197494c99eda16e454783091441b1132df97304c2e1c2d26a085e644b729343c3c510da6b63f58d056a5690b258a815d0d7a38fa38cd	CSE3115	135	B+	7
15792e4b19e07e36e3a27f29bb09f5e50ed0a77196c6368908c613256347e4cc44892aaf1ea1079b7d7619eeb8d7f0ec4ee0ad8273213ff75f43943000654c8b	CSE3111	128	A	8
5616a23448a7b79dbbcd9aaf2ddf91ac0ffaf5784bcc8f5274124d7a90942b2bf105b0febe365e3591d6328fc6b32bbe0a57e2b76bf535b5f804919a7db8926b	CSE3112	161	B+	7
cf99ca872e0c538a37359598b012df0ae85caf26dddcf54e56143a71fb24df1403e654c6323c8f263c55bbc6c68358a1227d4a165737bf8bf576f5ac3e5a653c	CSE3112	193	O	10
ac48a930ec8fc81236e45557ba82e588a26be1c0b0ae4372ffe87a0fabbb89490e3cbaf6ddc202d5623adb23f2f86632ca570061ef5e663ff14534b0f4835447	CSE3115	196	O	10
dfb7782cee95cf1a308a6edcfa6ea392686a0c276aa9e5c0550009f8293e775a888e369150f343e8c3a28c5d9cd2f258803d181af99854be25ea33958e550819	CSE3115	133	B+	7
34648431e97a30d4d8eb9149db562d565a8938705a65ecfa2a05987c92eae9fa480e277635581463d81ecf7d7919f19c8a95eaeaf1161c0f25dfc7e8143c214	CSE3112	184	A+	9
6dcac7b7f5047d5237157abc0be71016b733a207c7b2bd0d8ad8e6ded2ad6d28e8e53a82176c34f82006958cc30429a4ee102aaf6b9ee27fa8fadea4dfb0cb03	CSE3115	128	B	6
603117f8094c1b49e2646c2f1aa6b6cad8fb0eeec780379e22cbb6266abe1d88ebc430726fe0d2984d7c1e7677fae31380b6fc7381e0580f316e8cecdae27191	CSE3112	176	B+	7
799310e4acffda578a8567a6d90eb56a37459b6728eb408529586b5a4af566a96db6f4045a1023e409a7bcdce25b7c139b0fc3c5d4a4e14f86b0bcf21acc4104	CSE3112	156	B+	7
9346eb06698b136a3ec99f34683e23d029258f93149b5efe58ab5cf18defa561d17fe0d76a96615e2c5436a20c0f53afdb19087128ff7fa275b86d8167187070	CSE3112	193	O	10
5f5e13e9d3052c1ff34632b73f66a9454e01980179692535f5ddaeddefeb214627e1baa15dcf5efd1d8c5f83deff81fccb513d3a186b13be95c0b1f5771ee70c	CSE3111	116	B+	7
a6dc7a48da3efddd1751db6d6c77b33d7b1fbf3bc619c5a104f6eb54bec12b25b84815e4a240a9873c74e50c608de4050498f4027acfc56b66fc7f971f8a60fd	CSE3112	104	D	4
e3c5f0619176d933e71c74dbe919601065aa7692d63eea4eab297cb3e3374e6902b3a17c44e585944ef91ea0329816c193c1ea054534017c11854e2b411220c5	CSE3115	190	O	10
1ae07ef8210347d948f3fdd7bfd52a4999a75c0329d7da87f58ad1118e5ad6a6d1d2ff8df75b548887d14affa8ca3601429782183e60224850beefa93c59482a	CSE3115	139	B+	7
14d73abe2bd4f3a1c9e0f28b3d1d177197e834bf00e38a7cf5c96144c1bd33885cf355b7fa39b3bb5567a7a00f82c7d2e4a3b72dda6be7083e762b210597097e	CSE3115	155	A	8
3aa76d45f3970594908d8196acd07ac67620db7fe7abf00e980622e81af481feeb55e3d765314beff0c7eaff72b9352f64d3d2c6bb079c3d67cba59b83340caf	CSE3115	132	B+	7
1deacbc2a4ae3167bbbfc9cd95afbdac03492424444a0eca45ee488eaac0fea8ef177943b185a6c5183fc8c2c4bb4e64de2353fca15af73b4337a1b39961d4c4	CSE3115	138	B+	7
8af0371eb95e73afae3b11899a8fddf7dea2dbbf20619c690ffc49707dd6b9475de68808a8812f296f908d7b38072946f795252e2d9f8912b6de9facf098f918	CSE3115	137	B+	7
d9e87ab06c9edd1c67d4eb50910f39d10d4588b0b3c1a8bb822be045c69908c4745d12580ba72b65d4843e30f3cec0c6245eade6ecd25a4bac16d3db5daa602b	CSE3115	143	B+	7
7954d1362c720f50a89b171e320ff178c7ba40392892d0b6bf5ae69f2d82d1b308fa5d1c458c5d98e014823cdc819298e1442c1cd165ae818fa04a2f45a6d14f	CSE3115	137	B+	7
2490219a9e2f87d66904387de7539eea6bd7d9da898d4cd9127785ac285a977018ae0ce6af9ae8125d1008bab3e677a9059ed83e5cb3b45377678c3b635ce5ed	CSE3115	132	B+	7
365d3c32129d9b2b29501fb5b48423bacf1d2694557be0b9f7fd036d501ae5eaeb6560a0b82e39bdc71a6c29c0faab9e1b5389cf8799b9398493cfa357c91abb	CSE3115	149	B+	7
18d2e0c3709cb7cfb6cdf38d227b51d52ef77c000f3d6336e7398149446bf22b7d4300059a154d40971975eb5faf72604c10cfea8f85b536e4391810af156f86	CSE3115	190	O	10
4c613ac8fe3b9f1fdd5e009d293b045ea4f0406e90cb2e025707bd27f26c8fc0c34b6092778aff03d2976d069cc9ccfa37e21af40961c7a6540521b2b3411030	CSE3115	141	B+	7
7a986775c9616ac0bb8d05ef0acb11acb969fc44e60c3488392bcae4de78d5a251cfd27f0bac0966c683ef727bc36e62d5879bbd40d9e4fb20311620c086f671	CSE3115	142	B+	7
e5701c07132c60f15d37b5a4968ccd73279bbe60f9b7f3566e1f08e0da26671760692d9ebf98530cbe418e69c642a455382db14f0c8230651da5b3eea1cc3d7c	CSE3115	132	B+	7
94de9a3d35b6aa44e74291452b2f6b9f9a1cb0567e445f791924685ea3c9852264822e4cb03715bb2b4603c3dd4c7927a8c6ca8912df3448f09b351c027856ab	CSE3115	159	A	8
c2356715daa1981da3f8fbcdebb4f04c2dc1b331111d559e9f09db71047cd8cfe63295f6acd271f628f902fa390a940f6d46a8322f5ee351b1bb5dcdd9e8363a	CSE3115	124	B	6
3d35f5d93a952ffe5f6ccdf16d46a8194864005356a2db89c6b6c8dcf44a2302671a9606b03c5fe34ab3ee3f876878a3fb002b2d38ef14d094480ba35b1d7457	CSE3115	147	B+	7
26bc86f105ed0461fdfc72c4d6cdfeed573ca73bf9b779627e62c9f81be881e559fed62686c207e45094360e028d871722b2fb19d11d23cd1832eb83f6f24925	CSE3115	126	B	6
abfbece95073d345bdba5961c89a69f37785082220ab0b544dd56b3dc1a84f255c9dfb3a7a68132380d16fd5fc1f5d61cdbed1a16d579d6bc723df8bac5312f1	CSE3115	152	A	8
abd424bd2884555876de59a4a9845b6eb9103f9b5645278f3a5993aba7e58496cc4335d34e0f87a15ba9bb1c282ac9ef473c998186cf507dd70408e51b3c8477	CSE3115	194	O	10
5e3cec86caa168a1ab9700f3dfe86f8684abf0cc5fd58eeb7c576571b7f0e9383471ee544ffd72c66786269ca64ba6bf79c7f7616244e2a8bce21dc6efda8d0e	CSE3115	135	B+	7
b115c42c667c5f09764dc7f6ffdc9aee4cf7aa5bd50b309759a82dfee29fa16a118bb080987aa3a4eb077c740725770de742da6756bc77aac735aa526441e29	CSE3115	137	B+	7
4f834f4a40b1937fe23b7753feabc1e169c10f5b393113eb60df7b3c4bf1741705a174b2c80b82aec20710d1eb0c7807f151b831eafd8f45d683124049bc3e5	CSE3115	147	B+	7
dd47018d79be29aba4f706f770f4736ee924c36de87c327d545aa5705fb47d99a6104d187a38915320e105b1f25f00c97a37b44aa2aff44e22d13a57576e3706	CSE3115	134	B+	7
ea7d67817df61e0ec07fbb53a41ff80f7a25c34f071454acdc68fb957ffebba2a04d7bb9c410df04bb1a19a58692af0bbeb868663e8f82607bbb923917c970f2	CSE3115	164	A	8
26f8784cab6bec2a44ec32e5bd8312acafdc4bce3f6280489b7f26407a2d0f384bd7990b8f1433eb454444f1d28739639a58fdd2170bbca6b6c63be6fdc050ca	CSE3115	178	A+	9
fcd663544aac80028a7bb93473405d6fc19881bff8368b71d5883306bfeb7e55d7f6bdd084a0a2404977deeb70adfb506863066179ed4af9cc2711e409708ee0	CSE3115	112	C	5
ca0468636011b133077c527cc03a5e158efd95b9983832f646057f4487f9c635e46c6f8c25261b4457bd664174ca3b09f4b491e236c1dd42d89c6df266401d5	CSE3115	194	O	10
606330a4aaa0973ee95f738bec324305ac3290feac501b212d8ec2fabc68c0344d31af030eee65455c987430d8bfc7227a0895397306f3db2abc4060badacd0e	CSE3114	153	A	8
7d739a6524711d6e3cd54cd78e02ff0b550446d3cc9d777d3f03c09f51f00cb9d6ee5b6505df18f5a6438699732f7ebd2e0240cb39b5936bc5a9936aa0feba6a	CSE3115	168	A+	9
9d928572b52e20f0022cefcbe5bd7605ea24579e04bf6ba142549c289deb9e97ed1ab1cc48ff3feda9562f76f75d32737d89a571a48ad18ac44b4e88ecee6302	CSE3115	123	B	6
55c2dbe53b782cf028334f5fa68c08924e151645c26a6580688805d00f2a823db603e73a0a13ac7c4912d9313a4f1e80e3b9e3ef21c9f3529a026577a997978a	CSE3112	190	O	10
a1dcccd8183da5afee3f2fbcd879a3e465e08cad783602d28b456422057db3456472f46f851082233af993de57403058f91c4612c31c977b3de1a194d320861c	CSE3115	125	B	6
84981f4e4f3ba9826b0e3e6747330eff96ef1e91a9db66c56165c079428df88c98a038e19ad2f7a39e2baacc2f891868741a2ef4a0bfd2a92113f3ff9db5760c	CSE3115	180	A+	9
b2906ffe55892bc57a3572c92ac92a749b3d1ef993a39b852e9e3278c695c68ce73a34321781815b34f4c7df26b595c108f5edb2a29b962ef71f4ce4441bb89e	CSE3115	141	B+	7
8bb2180af5ddef6ceba0f1068c6e51714d0953cef47840dd9bb6b7af693662be1c304733dceca30387af4bf27854802a4297ea60100fcf2f64feacfb86ade7ac	CSE3115	153	A	8
debc18c1c8d8b932fbd7ede433730293f0f8c011f2d78e5cbe0c5ac9238b530f36dd70bc82312131824c96cde083a3c084a023639086f4285b202e3a8f60746a	CSE3115	127	B	6
66d85bc00e1715ecce50f08436916b0f8cb35242a245c6ff4df6b7f85d088685d32004f15baf7b43baddb1e0043af0ef7b2846e305a71a653ed367446e790318	CSE3114	123	B	6
4591113f936fe7aed05c90b387d7090ffff189314d3ee308cb1b57d49e03bdc4f97d7a8a8fcd1da45aacf5724edad8eb3b38b637a1b87b56d5917eceaa9e42e8	CSE3115	150	A	8
ca025b0cf4f53592b22605619d2df13512d1f6827cbffe26ef94952d957248fafdc6de6f4c371c42e808c0ca1c096da2053b80c637ec4e3771d45e57d0abad8d	CSE3114	136	B	6
6004c8a055250dbfe6b2812ce3d3a74a7aa2da9f2c901a2a6ce7cd0dda4e6a591e30605143de8d0ba760d481ad79ec418a0693d0c626eb639fb691b49e77f079	CSE3115	121	B	6
7fc79bbaf141d6b08b2f59625b04423a84610a4255d051a346eff36e6ac298d059f99ddb142ab8a85dd0be271ad44b51dcd4b3a7054340e3bc8df38ae5ccb54	CSE3115	160	A	8
8413a02de7af0cf0c1c9ea9c752a7b230f5d57e4456a10cc97cf7243a2ae87d14874801d9b801f30babfc9f9eff39a3bf02cda9755edd5005e494bdb3e7b5483	CSE3111	117	B+	7
8f66b572f736f11c988f2f5df860c88bb8203ccb4c10669dd2f4d523390d973e6d127e7489ea774e31a33c92a193e87076f69e660bcb2d887ee765231d6f08ac	CSE3115	134	B+	7
d19be82f910b8bdf772cadf808993887538b13f266942739d7e9aa870f5fb10e971da473b989d8453b2c81a83c2d29c0e8e4a508fae5b3f33c63122b4e9d66a	CSE3111	96	C	5
802693d4221e4003904018fc7ba0235557edfc30a850e1fc8155d196b3834ac7488717ee26a33986e716fb377760e347b23a1acc3dcb84627651e20fafbb1d8d	CSE3115	136	B+	7
81369f47ec6a8900070919314e8ad9b72b7cea0cd3d7cbc94a2261d24eb8bb1ccd5e63109821f2b8abdba22f10304b9cd2c3ffc8dae2427c1f9e16829b5c3d36	CSE3115	149	B+	7
9bc1f1a23af9443574f085ca74504510a5c5b36295bb97ef4d4ad432a1d02e3d8a40c4881276743dd87ead4748a4a70e5b0170ca76a6ac776cc18b5a943f6ce6	CSE3115	190	O	10
27eca03533a94ad18696cca11fd2e6e8924c17ecca668507e9536ef0085247e0b6d6a271c1030f4e72ec6ebf86e3b9131dfdb6c8b2e3cd5ac2f89d26a2ff14f9	CSE3115	183	A+	9
f6e988a46650db4c6985f92f309ebed2a6d325ecb2e20260368d8756de9142d4a5ba2784f523b0e5975beceb59333b164bee119a5769f63fc3b3674d803dd944	CSE3115	141	B+	7
92f016238b5df9964aefcc1b4d78c2c464d3ceb23f7bb59e8aae7276168daa86247814393ac4d4dcbb9311f748e87e9f4f34e32b8b096c78439b8e9069b4f3c2	CSE3115	172	A+	9
43c14d87f824e9ef6a3af07d6e8dc45037111a838dabf54348e5ddda1da2812b14d504b870a146280b25eeb7edf9e7dedd4df67e4b5ec9f41f1b8d890afac75a	CSE3115	166	A	8
53ece64abdd83f6475b1b77440f7ed53d05a59e723132f928f07a70c25620d74f262d0e84870456418d5b7627aeb0fc51868454712fe9f08cf5ae72445b57609	CSE3115	160	A	8
520ee74e5dbd7d30e05194f52215a549a666431c62a450e97162a96d7108664ff24c54acf6189ded49834917d7ccec86f90949ec9fd72e78be0a2121cd95f5d6	CSE3115	163	A	8
d3b59b3c3510668f84ea6583a7459584ef0e78f5a28d3c71d6ece995be25c1c3f17fb773876f3bd9e45acb610563d88a5c1f08fbafee2cfaf553d304c1456be3	CSE3115	160	A	8
ca85b2b839a96aa54a64f339b7b8cb67f8980f238c643827c52e2b25559ed8f36dbaedf3fe29d5286070a1fd4510b12fdeaf6c9c0d4224f7ea3bc4717b81cb90	CSE3115	155	A	8
47f2a83ac9be4368f5c39c95d453ec43f352f2683e2ca877de337aadad1bacf0b0366db3988ebb5cb340f6f7e2cd4f0758e881cd99f40254868700706b969a57	CSE3115	158	A	8
17ab628564d8107d8ffb9d0fde9f356feaf434bbf4aea79eae3f6ab11693672d3966e93667be515bef605551775a10856bc76c3fcfdbf37106cbe69a10bfbfc8	CSE3115	158	A	8
53537ec1b991241892491999e8afde223c9ed5e0513d76eeaaf6760b12803e0d7af302e1159cd07f931f301a06342680a86bd79e856807f0d22ea122dd4abede	CSE3115	168	A+	9
dcd30b988bab7f166a8418f15334a70483d15fe1119c6a38f0078e1b5a35778f6753dbc4a7460cb91d8333f40dd35b7da9a6812d98b46f0196d9800e612aad90	CSE3114	180	O	10
fa43ac33dc785ae63d9678f2c5e5446a2ec0a54c4523d264011a8391b100e9244d9adcfd755cd85216134208cd42c846b86f45a1b360745a2a3fb72332c73fed	CSE3114	193	O	10
171a8bf4baa12088e1b1cea6f15d9613f6bf68bc48041fbcd52521dcb57cd6f339ca12f0b37fc87405a2872b256ef3d512613b07a26a2ddf13dd90c24a7e26ec	CSE3114	200	O	10
f7a710c6521432d12ac7b6e6917e91c728f6557fe12a259cb5d28f7dca2f240d063a9c5d3e59de6b0cc29d13fbd4b938cf561b8e7b98176d2920925258bdc336	CSE3115	92	D	4
c113fcb51e61ec7bf994fafa0179ae8012bc65d2792b8da73ea3e3874c267899f6fda4128c0cbfbb06d244546373cbbfe62d3e00b603348e798e5f132288622f	CSE3114	186	O	10
27841889ac30b9080feb783a3fa6cf7d9ca0b2f54959ae3e94f803533adbcca62f5216e1019ec774b1afc29409dda4f85207372f91ae7e610e306a8a5fbd43f2	CSE3111	138	A+	9
a18069394503913e33d7e237d552572a26c25553986501d5cab9f35f045fb17fc45c7c3c825ab29c2ac8f13687686dfe76841240f15a5e48c8d046254c3f2e09	CSE3114	176	A+	9
d08d03823cc6f8a9d74d652459a68d3f1891cab8f847813d16f3959d7f9cc3310362ed7b9de20059553bf8a709824992355bf374b17a4cd4171b3dd756dc901	CSE3114	178	A+	9
2b76d19bc1492add318040ae9cf7ff4de52379d828d9ea13c7b1dec1b0a81fe4d24b06e4ab3cc4854b1f620eae704ee9adadef67b33837989888a43627195603	CSE3115	146	B+	7
58e7edf8fe6d4d8664d32f5dd394c8a92209ec5e424894034190d6fd86ead93767f363c6bd6cb5236bd6928fc45fd94ad7e6c64bf874e8fb401f2f133c42531a	CSE3115	151	A	8
d2c1686c448c5c989f6eb851b72304185637fda5be86ca6b560c51fbbe8d557dd126819d6825d8412b84ec98bccaf1fdc34c14d42e83339a304e1406518ae503	CSE3115	144	B+	7
